person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,dti_ratio,interest_burden,age_group,income_group
25,36000,RENT,6.0,PERSONAL,B,15000,10.99,1,0.42,N,4,0.4166666666666667,164850.0,20-30,Low
23,36000,RENT,3.0,VENTURE,C,15000,13.49,1,0.42,Y,3,0.4166666666666667,202350.0,20-30,Low
25,36000,RENT,4.0,VENTURE,B,15000,9.63,1,0.42,N,3,0.4166666666666667,144450.0,20-30,Low
22,98000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,9000,9.63,1,0.09,N,2,0.09183673469387756,86670.0,20-30,Very High
22,110000,MORTGAGE,7.0,EDUCATION,C,20000,12.41,0,0.18,N,2,0.18181818181818182,248200.0,20-30,Very High
23,110000,MORTGAGE,7.0,PERSONAL,D,9600,10.99,0,0.09,Y,2,0.08727272727272728,105504.0,20-30,Very High
26,36000,RENT,2.0,PERSONAL,A,15000,7.66,1,0.42,N,3,0.4166666666666667,114900.0,20-30,Low
23,36000,RENT,3.0,VENTURE,D,15000,14.59,1,0.42,N,4,0.4166666666666667,218850.0,20-30,Low
24,98004,MORTGAGE,5.0,HOMEIMPROVEMENT,A,2500,8.49,1,0.03,N,3,0.02550916289131056,21225.0,20-30,Very High
25,110004,MORTGAGE,9.0,HOMEIMPROVEMENT,A,15000,7.66,0,0.14,N,4,0.1363586778662594,114900.0,20-30,Very High
26,110004,MORTGAGE,1.0,VENTURE,B,12000,10.36,0,0.11,N,3,0.10908694229300753,124320.0,20-30,Very High
22,36000,RENT,3.0,VENTURE,C,15000,13.85,1,0.42,N,3,0.4166666666666667,207750.0,20-30,Low
22,30000,RENT,2.0,DEBTCONSOLIDATION,C,15000,11.66,1,0.5,Y,3,0.5,174900.0,20-30,Low
24,110004,MORTGAGE,8.0,EDUCATION,B,25000,12.53,0,0.23,N,2,0.22726446311043236,313250.0,20-30,Very High
24,110004,MORTGAGE,8.0,DEBTCONSOLIDATION,C,16000,10.99,0,0.15,N,3,0.1454492563906767,175840.0,20-30,Very High
22,110196,MORTGAGE,6.0,MEDICAL,B,25000,11.49,0,0.23,N,3,0.2268684888743693,287250.0,20-30,Very High
26,110400,MORTGAGE,3.0,PERSONAL,F,9800,10.99,0,0.09,Y,3,0.08876811594202899,107702.0,20-30,Very High
22,36021,RENT,0.0,VENTURE,B,15000,10.99,1,0.42,N,3,0.41642375281086036,164850.0,20-30,Low
24,28000,OWN,6.0,HOMEIMPROVEMENT,B,10000,10.37,0,0.36,N,2,0.35714285714285715,103699.99999999999,20-30,Low
24,110400,MORTGAGE,8.0,VENTURE,A,3000,7.49,0,0.03,N,4,0.02717391304347826,22470.0,20-30,Very High
21,110400,OWN,0.0,PERSONAL,A,12000,10.99,0,0.11,N,3,0.10869565217391304,131880.0,20-30,Very High
22,110500,MORTGAGE,1.0,MEDICAL,B,12250,11.26,0,0.11,N,4,0.11085972850678733,137935.0,20-30,Very High
22,98656,MORTGAGE,3.0,EDUCATION,C,7500,13.06,1,0.08,Y,3,0.07602173207914369,97950.0,20-30,Very High
21,111000,MORTGAGE,4.0,VENTURE,A,28000,7.49,0,0.25,N,2,0.25225225225225223,209720.0,20-30,Very High
26,111000,MORTGAGE,10.0,MEDICAL,A,5000,5.79,0,0.05,N,3,0.04504504504504504,28950.0,20-30,Very High
21,28000,OWN,3.0,VENTURE,A,4000,7.88,0,0.14,N,3,0.14285714285714285,31520.0,20-30,Low
22,37000,RENT,3.0,EDUCATION,B,15000,10.25,1,0.41,N,4,0.40540540540540543,153750.0,20-30,Low
22,31000,RENT,6.0,PERSONAL,D,15000,10.99,1,0.48,Y,4,0.4838709677419355,164850.0,20-30,Low
23,111000,MORTGAGE,7.0,MEDICAL,B,8350,11.89,0,0.08,N,2,0.07522522522522522,99281.5,20-30,Very High
23,28000,OWN,1.0,EDUCATION,C,7500,10.99,0,0.27,N,3,0.26785714285714285,82425.0,20-30,Low
26,28000,OWN,4.0,EDUCATION,A,16750,7.88,0,0.6,N,4,0.5982142857142857,131990.0,20-30,Low
26,111147,MORTGAGE,4.0,EDUCATION,C,15000,13.61,0,0.13,Y,2,0.1349564090798672,204150.0,20-30,Very High
23,28000,OWN,0.0,VENTURE,B,1250,10.99,0,0.04,N,4,0.044642857142857144,13737.5,20-30,Low
23,111150,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10000,8.0,0,0.09,N,3,0.0899685110211426,80000.0,20-30,Very High
24,111239,MORTGAGE,1.0,EDUCATION,A,14000,7.9,0,0.13,N,4,0.1258551407330163,110600.0,20-30,Very High
25,111262,MORTGAGE,2.0,PERSONAL,B,20000,12.53,0,0.18,N,3,0.1797558914993439,250600.0,20-30,Very High
25,37818,RENT,5.0,DEBTCONSOLIDATION,C,15000,13.48,1,0.4,N,3,0.39663652229097257,202200.0,20-30,Low
21,32000,RENT,6.0,PERSONAL,C,15000,15.27,1,0.47,Y,3,0.46875,229050.0,20-30,Low
22,38000,RENT,6.0,PERSONAL,A,15000,7.88,1,0.39,N,3,0.39473684210526316,118200.0,20-30,Low
25,38000,RENT,9.0,PERSONAL,E,15000,16.45,1,0.39,Y,3,0.39473684210526316,246750.0,20-30,Low
25,111996,MORTGAGE,2.0,MEDICAL,C,16000,11.78,0,0.14,Y,4,0.14286224508018144,188480.0,20-30,Very High
22,38000,RENT,0.0,EDUCATION,C,15000,10.99,1,0.39,Y,4,0.39473684210526316,164850.0,20-30,Low
24,112000,MORTGAGE,8.0,PERSONAL,B,20400,11.71,0,0.18,N,3,0.18214285714285713,238884.00000000003,20-30,Very High
23,38400,RENT,7.0,EDUCATION,A,15000,6.17,1,0.39,N,2,0.390625,92550.0,20-30,Low
22,112000,MORTGAGE,2.0,PERSONAL,A,4000,8.9,0,0.04,N,3,0.03571428571428571,35600.0,20-30,Very High
24,39000,RENT,0.0,EDUCATION,A,15000,9.63,1,0.38,N,4,0.38461538461538464,144450.0,20-30,Medium
24,112000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6000,9.91,0,0.05,N,4,0.05357142857142857,59460.0,20-30,Very High
26,39996,RENT,10.0,MEDICAL,C,15000,13.06,1,0.38,Y,3,0.37503750375037503,195900.0,20-30,Medium
25,112000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,16000,6.99,0,0.14,N,4,0.14285714285714285,111840.0,20-30,Very High
23,112000,MORTGAGE,5.0,PERSONAL,B,12000,11.99,0,0.11,N,3,0.10714285714285714,143880.0,20-30,Very High
24,112000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3500,5.42,0,0.03,N,4,0.03125,18970.0,20-30,Very High
21,40000,RENT,6.0,DEBTCONSOLIDATION,C,15000,14.27,1,0.38,N,3,0.375,214050.0,20-30,Medium
24,112000,MORTGAGE,0.0,EDUCATION,A,3000,5.99,0,0.03,N,3,0.026785714285714284,17970.0,20-30,Very High
24,112000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,20000,6.91,0,0.18,N,4,0.17857142857142858,138200.0,20-30,Very High
23,40000,RENT,6.0,VENTURE,B,15000,11.71,1,0.38,N,4,0.375,175650.0,20-30,Medium
24,112000,MORTGAGE,5.0,PERSONAL,D,15000,15.31,0,0.13,N,4,0.13392857142857142,229650.0,20-30,Very High
23,34000,RENT,1.0,EDUCATION,B,15000,11.71,1,0.44,N,4,0.4411764705882353,175650.0,20-30,Low
26,40000,RENT,4.0,MEDICAL,B,15000,10.99,1,0.38,N,3,0.375,164850.0,20-30,Medium
24,112000,OTHER,4.0,PERSONAL,A,9000,9.32,0,0.08,N,2,0.08035714285714286,83880.0,20-30,Very High
26,85000,MORTGAGE,4.0,MEDICAL,B,2750,9.33,1,0.03,N,3,0.03235294117647059,25657.5,20-30,Very High
25,100000,MORTGAGE,4.0,EDUCATION,B,9000,9.64,1,0.09,N,3,0.09,86760.0,20-30,Very High
23,40000,RENT,7.0,PERSONAL,A,15000,7.49,1,0.38,N,3,0.375,112350.0,20-30,Medium
24,40000,RENT,0.0,MEDICAL,A,15000,7.88,1,0.38,N,4,0.375,118200.0,20-30,Medium
23,112404,MORTGAGE,1.0,DEBTCONSOLIDATION,C,6000,13.23,0,0.05,Y,2,0.053378883313761075,79380.0,20-30,Very High
26,40000,RENT,2.0,DEBTCONSOLIDATION,C,15000,14.22,1,0.38,Y,3,0.375,213300.0,20-30,Medium
24,112500,MORTGAGE,3.0,EDUCATION,C,8600,13.11,0,0.08,Y,3,0.07644444444444444,112746.0,20-30,Very High
25,112500,MORTGAGE,6.0,PERSONAL,B,18000,11.14,0,0.16,N,3,0.16,200520.0,20-30,Very High
23,40000,RENT,0.0,VENTURE,A,15000,8.94,1,0.38,N,4,0.375,134100.0,20-30,Medium
24,40000,RENT,1.0,EDUCATION,C,15000,12.87,1,0.38,Y,3,0.375,193050.0,20-30,Medium
24,112689,MORTGAGE,6.0,PERSONAL,B,24000,9.99,0,0.21,N,4,0.21297553443548173,239760.0,20-30,Very High
22,112774,MORTGAGE,6.0,VENTURE,C,6400,13.06,0,0.06,Y,4,0.05675066948055403,83584.0,20-30,Very High
23,112800,MORTGAGE,3.0,DEBTCONSOLIDATION,B,35000,10.99,0,0.31,N,4,0.3102836879432624,384650.0,20-30,Very High
23,112976,MORTGAGE,2.0,MEDICAL,A,20000,6.91,0,0.18,N,2,0.17702874946891375,138200.0,20-30,Very High
26,34988,RENT,9.0,HOMEIMPROVEMENT,C,15000,13.98,1,0.43,N,2,0.4287184177432263,209700.0,20-30,Low
23,113000,MORTGAGE,2.0,VENTURE,A,22400,7.49,0,0.2,N,2,0.19823008849557522,167776.0,20-30,Very High
21,27600,OWN,3.0,EDUCATION,C,1000,15.27,0,0.04,Y,2,0.036231884057971016,15270.0,20-30,Low
25,113000,MORTGAGE,8.0,VENTURE,B,21000,11.49,0,0.19,N,4,0.18584070796460178,241290.0,20-30,Very High
26,113000,MORTGAGE,2.0,MEDICAL,B,3200,10.99,0,0.03,N,3,0.02831858407079646,35168.0,20-30,Very High
24,113000,MORTGAGE,5.0,EDUCATION,B,17950,11.99,0,0.16,N,4,0.1588495575221239,215220.5,20-30,Very High
22,41000,RENT,3.0,DEBTCONSOLIDATION,C,15000,12.73,1,0.37,N,3,0.36585365853658536,190950.0,20-30,Medium
24,85850,MORTGAGE,3.0,MEDICAL,D,12000,15.99,1,0.12,Y,4,0.13977868375072802,191880.0,20-30,Very High
23,113000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,7.66,0,0.11,N,4,0.10619469026548672,91920.0,20-30,Very High
23,113000,MORTGAGE,7.0,EDUCATION,A,8000,5.79,0,0.07,N,2,0.07079646017699115,46320.0,20-30,Very High
24,85850,MORTGAGE,8.0,MEDICAL,D,20000,10.99,1,0.2,Y,4,0.23296447291788003,219800.0,20-30,Very High
24,101000,MORTGAGE,3.0,EDUCATION,A,7000,10.99,1,0.07,N,4,0.06930693069306931,76930.0,20-30,Very High
22,113000,MORTGAGE,6.0,EDUCATION,B,25000,12.53,0,0.22,N,4,0.22123893805309736,313250.0,20-30,Very High
24,113000,MORTGAGE,8.0,VENTURE,A,2100,7.4,0,0.02,N,3,0.018584070796460177,15540.0,20-30,Very High
23,42000,RENT,7.0,VENTURE,C,15000,13.49,1,0.36,N,3,0.35714285714285715,202350.0,20-30,Medium
24,113000,MORTGAGE,5.0,VENTURE,B,10500,10.99,0,0.09,N,4,0.09292035398230089,115395.0,20-30,Very High
26,101000,MORTGAGE,10.0,VENTURE,F,25000,17.46,1,0.25,N,4,0.24752475247524752,436500.0,20-30,Very High
22,113028,MORTGAGE,3.0,MEDICAL,C,12075,10.99,0,0.11,N,2,0.1068319354496231,132704.25,20-30,Very High
25,113135,MORTGAGE,9.0,PERSONAL,B,25000,10.59,0,0.22,N,2,0.2209749414416405,264750.0,20-30,Very High
23,113200,MORTGAGE,3.0,EDUCATION,B,24250,10.62,0,0.21,N,3,0.2142226148409894,257534.99999999997,20-30,Very High
24,113217,MORTGAGE,2.0,EDUCATION,A,6000,7.88,0,0.05,N,3,0.052995574869498394,47280.0,20-30,Very High
23,113316,MORTGAGE,7.0,EDUCATION,B,3000,10.99,0,0.03,N,3,0.026474637297469024,32970.0,20-30,Very High
24,113676,MORTGAGE,8.0,EDUCATION,A,7200,6.99,0,0.06,N,2,0.06333790773778106,50328.0,20-30,Very High
23,113698,MORTGAGE,7.0,EDUCATION,A,15000,7.9,0,0.13,N,4,0.13192844201305212,118500.0,20-30,Very High
23,42000,RENT,7.0,VENTURE,B,15000,11.83,1,0.36,N,4,0.35714285714285715,177450.0,20-30,Medium
23,114000,MORTGAGE,1.0,EDUCATION,B,17325,11.99,0,0.15,N,2,0.15197368421052632,207726.75,20-30,Very High
22,27560,OWN,6.0,EDUCATION,B,2800,11.49,0,0.1,N,4,0.10159651669085631,32172.0,20-30,Low
23,114000,OWN,7.0,VENTURE,A,6000,8.49,0,0.05,N,4,0.05263157894736842,50940.0,20-30,Very High
24,42000,RENT,0.0,VENTURE,B,15000,11.58,1,0.36,N,4,0.35714285714285715,173700.0,20-30,Medium
23,114000,MORTGAGE,7.0,EDUCATION,C,8000,12.68,0,0.07,N,4,0.07017543859649122,101440.0,20-30,Very High
25,36000,RENT,1.0,MEDICAL,D,15000,15.05,1,0.42,Y,2,0.4166666666666667,225750.0,20-30,Low
23,114000,MORTGAGE,4.0,PERSONAL,B,10000,10.99,0,0.09,N,2,0.08771929824561403,109900.0,20-30,Very High
26,114000,MORTGAGE,10.0,PERSONAL,A,14400,7.14,0,0.13,N,2,0.12631578947368421,102816.0,20-30,Very High
24,42300,RENT,8.0,PERSONAL,B,15000,11.99,1,0.35,N,4,0.3546099290780142,179850.0,20-30,Medium
24,114000,MORTGAGE,8.0,VENTURE,B,4000,10.99,0,0.04,N,2,0.03508771929824561,43960.0,20-30,Very High
25,102000,MORTGAGE,7.0,HOMEIMPROVEMENT,G,25000,20.16,1,0.25,Y,4,0.24509803921568626,504000.0,20-30,Very High
25,114000,MORTGAGE,4.0,EDUCATION,A,10000,9.32,0,0.09,N,4,0.08771929824561403,93200.0,20-30,Very High
24,114000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15000,9.76,0,0.13,N,3,0.13157894736842105,146400.0,20-30,Very High
25,27336,OWN,9.0,VENTURE,C,5500,13.23,0,0.2,N,4,0.20119988293824992,72765.0,20-30,Low
23,36500,RENT,2.0,HOMEIMPROVEMENT,D,15000,15.65,1,0.41,N,3,0.410958904109589,234750.0,20-30,Low
23,114600,MORTGAGE,7.0,EDUCATION,C,10000,13.06,0,0.09,N,3,0.08726003490401396,130600.0,20-30,Very High
25,114996,MORTGAGE,7.0,DEBTCONSOLIDATION,C,5000,13.49,0,0.04,N,3,0.04347977320950294,67450.0,20-30,Very High
24,27168,OWN,5.0,VENTURE,B,7500,9.99,0,0.28,N,2,0.2760600706713781,74925.0,20-30,Low
25,102996,MORTGAGE,4.0,DEBTCONSOLIDATION,D,20000,14.54,1,0.19,Y,3,0.19418229834168318,290800.0,20-30,Very High
26,114996,MORTGAGE,1.0,EDUCATION,B,24000,10.62,0,0.21,N,3,0.20870291140561412,254879.99999999997,20-30,Very High
23,115000,MORTGAGE,7.0,EDUCATION,C,10000,14.27,0,0.09,N,2,0.08695652173913043,142700.0,20-30,Very High
24,42900,RENT,5.0,VENTURE,A,15000,10.99,1,0.35,N,2,0.34965034965034963,164850.0,20-30,Medium
25,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,19000,13.49,0,0.17,N,4,0.16521739130434782,256310.0,20-30,Very High
25,115000,MORTGAGE,9.0,PERSONAL,A,4000,6.03,0,0.03,N,4,0.034782608695652174,24120.0,20-30,Very High
22,43000,RENT,0.0,EDUCATION,A,15000,8.49,1,0.35,N,2,0.3488372093023256,127350.0,20-30,Medium
23,115000,MORTGAGE,4.0,EDUCATION,A,24000,7.9,0,0.21,N,3,0.20869565217391303,189600.0,20-30,Very High
22,43000,RENT,7.0,DEBTCONSOLIDATION,B,15000,10.99,1,0.35,N,2,0.3488372093023256,164850.0,20-30,Medium
24,37680,RENT,8.0,EDUCATION,G,15000,19.82,1,0.4,N,2,0.3980891719745223,297300.0,20-30,Low
24,115000,MORTGAGE,3.0,VENTURE,A,15000,6.03,0,0.13,N,2,0.13043478260869565,90450.0,20-30,Very High
25,38400,RENT,3.0,DEBTCONSOLIDATION,B,15000,10.65,1,0.39,N,2,0.390625,159750.0,20-30,Low
25,115000,MORTGAGE,7.0,PERSONAL,A,18000,7.51,0,0.16,N,2,0.1565217391304348,135180.0,20-30,Very High
23,115000,OWN,7.0,EDUCATION,C,5000,14.27,0,0.04,N,4,0.043478260869565216,71350.0,20-30,Very High
25,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,7000,10.99,0,0.06,Y,4,0.06086956521739131,76930.0,20-30,Very High
25,115000,MORTGAGE,9.0,MEDICAL,C,19000,13.49,0,0.17,Y,3,0.16521739130434782,256310.0,20-30,Very High
23,45000,RENT,1.0,PERSONAL,A,15000,7.9,1,0.33,N,4,0.3333333333333333,118500.0,20-30,Medium
23,115000,MORTGAGE,1.0,VENTURE,A,8000,8.49,0,0.07,N,4,0.06956521739130435,67920.0,20-30,Very High
22,115000,MORTGAGE,6.0,VENTURE,A,12000,5.99,0,0.1,N,4,0.10434782608695652,71880.0,20-30,Very High
23,115000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5600,5.42,0,0.05,N,3,0.04869565217391304,30352.0,20-30,Very High
23,115000,MORTGAGE,3.0,EDUCATION,B,10000,10.59,0,0.09,N,2,0.08695652173913043,105900.0,20-30,Very High
24,115000,OWN,8.0,DEBTCONSOLIDATION,D,35000,16.89,0,0.3,Y,4,0.30434782608695654,591150.0,20-30,Very High
25,115000,MORTGAGE,3.0,EDUCATION,A,7600,6.99,0,0.07,N,4,0.06608695652173913,53124.0,20-30,Very High
23,45000,RENT,5.0,PERSONAL,A,15000,7.49,1,0.33,N,4,0.3333333333333333,112350.0,20-30,Medium
22,103000,MORTGAGE,6.0,PERSONAL,B,15000,9.63,1,0.15,N,4,0.14563106796116504,144450.0,20-30,Very High
26,45000,RENT,10.0,DEBTCONSOLIDATION,A,15000,7.29,1,0.33,N,4,0.3333333333333333,109350.0,20-30,Medium
22,45000,RENT,0.0,DEBTCONSOLIDATION,B,15000,10.37,1,0.33,N,2,0.3333333333333333,155550.0,20-30,Medium
23,39000,RENT,7.0,MEDICAL,D,15000,15.28,1,0.38,N,3,0.38461538461538464,229200.0,20-30,Medium
26,45000,RENT,3.0,EDUCATION,B,15000,8.88,1,0.33,N,3,0.3333333333333333,133200.0,20-30,Medium
22,115000,MORTGAGE,7.0,VENTURE,A,13600,7.29,0,0.12,N,3,0.11826086956521739,99144.0,20-30,Very High
25,115000,MORTGAGE,1.0,EDUCATION,D,20000,15.65,0,0.17,Y,2,0.17391304347826086,313000.0,20-30,Very High
25,115000,MORTGAGE,4.0,VENTURE,A,20000,6.91,0,0.17,N,2,0.17391304347826086,138200.0,20-30,Very High
23,45000,RENT,0.0,MEDICAL,B,15000,10.99,1,0.33,N,3,0.3333333333333333,164850.0,20-30,Medium
25,115000,MORTGAGE,4.0,MEDICAL,A,4000,7.88,0,0.03,N,4,0.034782608695652174,31520.0,20-30,Very High
24,115000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,1500,6.76,0,0.01,N,4,0.013043478260869565,10140.0,20-30,Very High
24,115000,OWN,8.0,HOMEIMPROVEMENT,A,10000,7.51,0,0.09,N,3,0.08695652173913043,75100.0,20-30,Very High
25,45000,RENT,0.0,MEDICAL,C,15000,13.48,1,0.33,N,2,0.3333333333333333,202200.0,20-30,Medium
24,115000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,7.51,0,0.07,N,4,0.06956521739130435,60080.0,20-30,Very High
26,115000,MORTGAGE,5.0,VENTURE,B,6000,10.75,0,0.05,N,2,0.05217391304347826,64500.0,20-30,Very High
26,39000,RENT,1.0,VENTURE,D,15000,16.07,1,0.38,Y,4,0.38461538461538464,241050.0,20-30,Medium
26,103000,MORTGAGE,0.0,PERSONAL,C,14000,13.57,1,0.14,N,4,0.13592233009708737,189980.0,20-30,Very High
25,115000,OWN,5.0,VENTURE,F,8000,19.13,0,0.07,Y,2,0.06956521739130435,153040.0,20-30,Very High
23,103000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,16750,10.99,1,0.16,N,2,0.16262135922330098,184082.5,20-30,Very High
23,39000,RENT,1.0,EDUCATION,B,15000,12.21,1,0.38,N,4,0.38461538461538464,183150.0,20-30,Medium
23,45000,RENT,7.0,PERSONAL,C,15000,12.84,1,0.33,N,3,0.3333333333333333,192600.0,20-30,Medium
23,115000,MORTGAGE,3.0,EDUCATION,B,13000,11.83,0,0.11,N,4,0.11304347826086956,153790.0,20-30,Very High
26,115000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,12.87,0,0.13,Y,3,0.13043478260869565,193050.0,20-30,Very High
24,115000,MORTGAGE,8.0,EDUCATION,B,15000,11.48,0,0.13,N,3,0.13043478260869565,172200.0,20-30,Very High
25,45000,RENT,4.0,DEBTCONSOLIDATION,C,15000,10.99,1,0.33,N,3,0.3333333333333333,164850.0,20-30,Medium
26,39000,RENT,3.0,MEDICAL,D,15000,15.37,1,0.38,N,2,0.38461538461538464,230550.0,20-30,Medium
26,115000,MORTGAGE,3.0,EDUCATION,C,20000,13.16,0,0.17,Y,2,0.17391304347826086,263200.0,20-30,Very High
25,115000,MORTGAGE,4.0,VENTURE,C,25000,12.53,0,0.22,Y,4,0.21739130434782608,313250.0,20-30,Very High
21,115000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,20000,10.83,0,0.17,N,4,0.17391304347826086,216600.0,20-30,Very High
25,39000,RENT,4.0,HOMEIMPROVEMENT,D,15000,12.92,1,0.38,N,2,0.38461538461538464,193800.0,20-30,Medium
25,115200,MORTGAGE,1.0,VENTURE,A,14000,6.62,0,0.12,N,3,0.12152777777777778,92680.0,20-30,Very High
26,115200,MORTGAGE,10.0,DEBTCONSOLIDATION,C,4500,11.97,0,0.04,Y,2,0.0390625,53865.0,20-30,Very High
26,46890,RENT,9.0,PERSONAL,C,15000,12.99,1,0.32,Y,3,0.3198976327575176,194850.0,20-30,Medium
24,115500,MORTGAGE,2.0,EDUCATION,D,3200,16.29,0,0.03,N,2,0.027705627705627706,52128.0,20-30,Very High
26,47000,RENT,7.0,MEDICAL,A,15000,7.9,1,0.32,N,4,0.3191489361702128,118500.0,20-30,Medium
24,115500,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,7.75,0,0.09,N,4,0.08658008658008658,77500.0,20-30,Very High
26,115600,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9925,7.29,0,0.09,N,4,0.08585640138408304,72353.25,20-30,Very High
20,115731,MORTGAGE,4.0,DEBTCONSOLIDATION,B,9625,10.74,0,0.08,N,3,0.08316699933466401,103372.5,,Very High
25,115731,MORTGAGE,3.0,HOMEIMPROVEMENT,A,7200,7.14,0,0.06,N,4,0.06221323586593048,51408.0,20-30,Very High
24,115800,MORTGAGE,5.0,PERSONAL,B,12000,10.99,0,0.1,N,3,0.10362694300518134,131880.0,20-30,Very High
24,47000,RENT,8.0,VENTURE,E,15000,18.64,1,0.32,N,4,0.3191489361702128,279600.0,20-30,Medium
25,116000,MORTGAGE,0.0,EDUCATION,D,35000,17.58,0,0.3,Y,4,0.3017241379310345,615299.9999999999,20-30,Very High
23,116000,MORTGAGE,8.0,EDUCATION,D,15825,15.62,0,0.14,Y,4,0.13642241379310344,247186.5,20-30,Very High
22,116000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12000,10.25,0,0.1,N,4,0.10344827586206896,123000.0,20-30,Very High
23,47000,RENT,3.0,VENTURE,B,15000,11.48,1,0.32,N,4,0.3191489361702128,172200.0,20-30,Medium
25,31000,RENT,2.0,EDUCATION,A,1800,8.32,0,0.06,N,2,0.05806451612903226,14976.0,20-30,Low
25,116000,MORTGAGE,9.0,VENTURE,B,19950,9.96,0,0.17,N,4,0.17198275862068965,198702.00000000003,20-30,Very High
23,116004,MORTGAGE,1.0,PERSONAL,C,14000,12.99,0,0.12,N,2,0.12068549360366884,181860.0,20-30,Very High
22,33000,RENT,1.0,EDUCATION,A,1800,5.42,0,0.05,N,2,0.05454545454545454,9756.0,20-30,Low
26,116004,MORTGAGE,11.0,VENTURE,B,20000,12.21,0,0.17,N,2,0.1724078480052412,244200.00000000003,20-30,Very High
23,33195,RENT,5.0,EDUCATION,B,1800,11.99,0,0.05,N,4,0.05422503389064618,21582.0,20-30,Low
24,26400,OWN,8.0,VENTURE,B,3000,10.59,0,0.11,N,2,0.11363636363636363,31770.0,20-30,Low
24,33660,RENT,3.0,PERSONAL,A,1800,7.51,0,0.05,N,4,0.053475935828877004,13518.0,20-30,Low
21,34000,RENT,4.0,EDUCATION,B,1800,11.49,0,0.05,N,4,0.052941176470588235,20682.0,20-30,Low
22,116700,MORTGAGE,0.0,EDUCATION,A,6000,8.49,0,0.05,N,4,0.05141388174807198,50940.0,20-30,Very High
23,35000,RENT,4.0,EDUCATION,B,1800,10.59,0,0.05,N,3,0.05142857142857143,19062.0,20-30,Low
23,104736,MORTGAGE,3.0,DEBTCONSOLIDATION,D,25000,14.11,1,0.24,Y,2,0.23869538649556982,352750.0,20-30,Very High
24,26400,OWN,4.0,VENTURE,A,9600,7.49,0,0.36,N,2,0.36363636363636365,71904.0,20-30,Low
24,35000,RENT,0.0,MEDICAL,A,1800,7.14,0,0.05,N,2,0.05142857142857143,12852.0,20-30,Low
21,26400,OWN,3.0,DEBTCONSOLIDATION,D,3000,14.54,0,0.11,N,4,0.11363636363636363,43620.0,20-30,Low
24,117000,MORTGAGE,8.0,MEDICAL,A,10800,10.99,0,0.09,N,3,0.09230769230769231,118692.0,20-30,Very High
26,35000,RENT,3.0,MEDICAL,B,1800,11.36,0,0.05,N,3,0.05142857142857143,20448.0,20-30,Low
22,117000,MORTGAGE,6.0,EDUCATION,A,11000,6.92,0,0.09,N,4,0.09401709401709402,76120.0,20-30,Very High
25,30000,RENT,9.0,MEDICAL,A,1800,8.49,1,0.06,N,2,0.06,15282.0,20-30,Low
21,117000,MORTGAGE,3.0,PERSONAL,D,4800,14.54,0,0.04,N,4,0.041025641025641026,69792.0,20-30,Very High
26,26400,OWN,8.0,HOMEIMPROVEMENT,A,8000,5.79,0,0.3,N,4,0.30303030303030304,46320.0,20-30,Low
26,117000,OWN,10.0,VENTURE,B,7200,10.74,0,0.06,N,4,0.06153846153846154,77328.0,20-30,Very High
23,117000,MORTGAGE,7.0,MEDICAL,B,3700,10.74,0,0.03,N,3,0.03162393162393162,39738.0,20-30,Very High
26,117000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000,7.51,0,0.05,N,4,0.05128205128205128,45060.0,20-30,Very High
26,117000,MORTGAGE,4.0,MEDICAL,A,14400,10.99,0,0.12,N,3,0.12307692307692308,158256.0,20-30,Very High
22,89250,MORTGAGE,3.0,MEDICAL,B,25000,12.53,1,0.24,N,4,0.2801120448179272,313250.0,20-30,Very High
23,117000,MORTGAGE,8.0,VENTURE,E,14000,15.68,0,0.12,Y,4,0.11965811965811966,219520.0,20-30,Very High
22,26400,OWN,1.0,PERSONAL,C,7300,13.61,0,0.28,Y,2,0.2765151515151515,99353.0,20-30,Low
23,37500,RENT,0.0,DEBTCONSOLIDATION,A,1800,8.94,0,0.05,N,4,0.048,16092.0,20-30,Low
22,117000,MORTGAGE,6.0,EDUCATION,D,7500,13.24,0,0.06,N,2,0.0641025641025641,99300.0,20-30,Very High
